pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_distance_miles,fare_amount_usd,passenger_count,payment_type
2023-01-23 08:27:00,2023-01-23 08:30:00,40.606173,-73.984085,40.610117,-73.974401,1.15,11.05317,2.0,credit_card
2023-02-13 13:02:00,2023-02-13 13:19:00,40.875429,-74.04866,40.880579,-74.044533,0.73,11.90448,3.0,credit_card
2023-02-23 09:36:00,2023-02-23 09:57:00,40.859344,-73.735015,40.830395,-73.758718,4.13,12.6024,4.0,credit_card
2023-01-17 14:56:00,2023-01-17 15:48:00,40.683071,-73.801625,40.675689,-73.787991,1.71,9.177000000000001,3.0,no_charge
2023-02-14 05:33:00,2023-02-14 05:49:00,40.757046,-73.864914,40.75794,-73.847574,1.91,15.491159999999999,1.0,cash
2023-01-21 03:44:00,2023-01-21 04:23:00,40.632726,-74.031065,40.630197,-74.059294,3.13,13.8768,4.0,credit_card
2023-01-16 09:42:00,2023-01-16 10:02:00,40.628028,-73.902706,40.647345,-73.905172,2.15,9.9883,2.0,credit_card
2023-01-26 03:42:00,2023-01-26 04:32:00,40.85124,-73.916985,40.864616,-73.920718,1.53,13.7544,4.0,cash
2023-02-27 08:54:00,2023-02-27 09:25:00,40.72308,-73.989959,40.74901,-74.015925,4.05,19.9892,1.0,credit_card
2023-02-10 11:55:00,2023-02-10 12:29:00,40.798515,-73.995334,40.781942,-74.014728,2.81,14.96,4.0,credit_card
2023-02-28 20:35:00,2023-02-28 20:40:00,40.88296,-73.989388,40.862333,-73.970488,3.09,23.515919999999998,1.0,cash
2023-02-25 04:40:00,2023-02-25 04:43:00,40.673539,-73.841108,40.655732,-73.836029,2.04,13.35591,4.0,cash
2023-02-28 14:31:00,2023-02-28 14:49:00,40.603948,-74.006354,40.613331,-74.023219,2.13,12.08,2.0,credit_card
2023-01-30 19:37:00,2023-01-30 20:06:00,40.607245,-73.966508,40.592346,-73.969004,1.67,17.431109999999997,3.0,credit_card
2023-02-02 09:57:00,2023-02-02 10:39:00,40.812816,-73.718805,40.82269,-74.02398,2.59,11.278400000000001,2.0,credit_card
2023-01-28 04:38:00,2023-01-28 04:58:00,40.877366,-73.973188,40.888367,-73.997051,2.9,11.39,1.0,credit_card
2023-02-05 16:45:00,2023-02-05 17:36:00,40.740199,-73.78265,40.715079,-73.755321,4.09,20.333969999999997,2.0,cash
2023-01-01 04:56:00,2023-01-01 05:36:00,40.712533,-73.840686,40.726933,-73.8622,2.86,14.29,3.0,credit_card
2023-02-06 12:37:00,2023-02-06 12:47:00,40.762858,-73.905395,40.751696,-73.91795,1.85,12.92328,3.0,credit_card
2023-01-17 16:39:00,2023-01-17 16:42:00,40.857675,-73.84165,40.840942,-73.860761,2.8,11.139199999999999,5.0,cash
2023-02-13 04:03:00,2023-02-13 04:11:00,40.795646,-74.003233,40.781175,-74.00506,1.61,12.91,4.0,cash
2023-02-07 02:30:00,2023-02-07 03:21:00,40.832374,-73.709753,40.83868,-74.02398,3.31,17.14,5.0,credit_card
2023-01-07 03:46:00,2023-01-07 03:51:00,40.640384,-73.900298,40.649367,-73.929374,3.36,16.78914,1.0,credit_card
2023-02-26 00:26:00,2023-02-26 00:58:00,40.649668,-73.964992,40.632695,-73.975699,2.21,15.28,3.0,credit_card
2023-01-25 00:48:00,2023-01-25 01:21:00,40.783805,-73.725373,40.775402,-73.719691,1.12,8.4455,4.0,credit_card
2023-02-05 18:13:00,2023-02-05 18:32:00,40.671635,-73.836229,40.690264,-73.845828,2.31,14.011829999999998,3.0,credit_card
2023-01-10 11:44:00,2023-01-10 12:07:00,40.811434,-73.79525,40.801844,-73.797904,1.1,13.7544,1.0,cash
2023-01-30 17:48:00,2023-01-30 18:46:00,40.704856,-73.859808,40.723615,-73.864295,2.13,8.201,3.0,credit_card
2023-02-12 17:09:00,2023-02-12 18:02:00,40.683227,-74.046079,40.665226,-74.070905,3.38,13.0508,5.0,credit_card
2023-01-07 12:35:00,2023-01-07 13:24:00,40.899676,-73.785505,40.913618,-73.776562,1.83,13.579199999999998,5.0,credit_card
2023-01-22 12:10:00,2023-01-22 12:24:00,40.600628,-74.043085,40.582847,-74.02398,3.36,18.3141,2.0,cash
2023-02-28 06:05:00,2023-02-28 06:14:00,40.793747,-73.799334,40.81309,-73.797665,2.14,8.206100000000001,4.0,cash
2023-02-22 21:19:00,2023-02-22 21:41:00,40.61161,-73.766935,40.621973,-73.78796,2.59,9.7,2.0,cash
2023-01-21 14:21:00,2023-01-21 14:46:00,40.828063,-73.751945,40.855502,-73.753068,3.03,18.12888,1.0,cash
2023-01-25 06:52:00,2023-01-25 07:43:00,40.669027,-73.70028,40.640798,-73.729432,4.48,16.29,4.0,credit_card
2023-01-15 15:53:00,2023-01-15 16:02:00,40.62695,-73.948985,40.604861,-73.924536,3.63,14.8326,1.0,credit_card
2023-01-05 12:31:00,2023-01-05 12:35:00,40.794535,-73.892716,40.766171,-73.90828,3.57,13.7123,3.0,credit_card
2023-02-09 06:18:00,2023-02-09 07:16:00,40.81978,-73.860011,40.790785,-73.835869,4.16,17.7472,5.0,cash
2023-02-12 14:14:00,2023-02-12 14:55:00,40.803429,-73.996641,40.824192,-73.991594,2.36,12.5286,3.0,cash
2023-02-21 20:25:00,2023-02-21 20:35:00,40.61557,-73.881658,40.623456,-73.852658,3.31,13.8414,3.0,credit_card
2023-01-04 01:59:00,2023-01-04 02:17:00,40.688292,-73.953057,40.696918,-73.932097,2.5,13.7544,1.0,credit_card
2023-01-25 05:59:00,2023-01-25 06:28:00,40.686131,-73.928528,40.659329,-73.957621,4.36,13.7544,1.0,credit_card
2023-01-31 04:29:00,2023-01-31 05:22:00,40.843154,-74.02141,40.839025,-74.006804,1.67,9.5228,1.0,cash
2023-02-16 03:33:00,2023-02-16 03:36:00,40.639335,-74.04647,40.618777,-74.045462,0.2521111111111111,21.366719999999997,1.0,cash
2023-02-11 01:03:00,2023-02-11 01:36:00,40.783654,-73.74881,40.80973,-73.733488,3.34,16.1462,5.0,credit_card
2023-02-27 13:28:00,2023-02-27 14:05:00,40.896464,-73.749404,40.919177,-73.744022,2.57,12.235999999999999,2.0,cash
2023-02-22 08:27:00,2023-02-22 08:46:00,40.870767,-73.723069,40.858822,-73.739132,2.21,9.296700000000001,2.0,cash
2023-01-14 05:09:00,2023-01-14 06:06:00,40.666647,-74.024609,40.637687,-74.007413,3.71,13.7544,1.0,unknown
2023-01-30 17:30:00,2023-01-30 18:25:00,40.600025,-73.911834,40.57128,-73.939972,4.44,19.4818,4.0,credit_card
2023-01-27 20:47:00,2023-01-27 21:25:00,40.894179,-73.900132,40.89591,-73.881741,2.04,8.6022,5.0,credit_card
2023-02-10 20:50:00,2023-02-10 21:12:00,40.600628,-74.043085,40.582847,-74.02398,2.4,13.5,2.0,cash
2023-03-01 07:15:00,2023-03-01 07:17:00,40.875842,-73.958503,40.866381,-73.948106,1.55,8.000399999999999,1.0,cash
2023-02-16 18:28:00,2023-02-16 19:06:00,40.600628,-74.043085,40.582847,-74.02398,3.19,11.2385,1.0,credit_card
2023-01-23 14:56:00,2023-01-23 15:27:00,40.663849,-73.986982,40.672023,-73.987645,0.9,8.96,2.0,unknown
2023-02-22 17:12:00,2023-02-22 18:12:00,40.717691,-73.827619,40.688059,-73.831095,3.29,16.677449999999997,1.0,credit_card
2023-01-17 19:48:00,2023-01-17 20:33:00,40.855464,-73.790227,40.858533,-73.818639,3.15,11.717300000000002,3.0,credit_card
2023-02-19 10:06:00,2023-02-19 11:00:00,40.638284,-73.986841,40.618775,-73.996691,4.537999999999999,15.3349,1.0,cash
2023-02-04 01:09:00,2023-02-04 02:05:00,40.86816,-73.972319,40.886163,-73.944272,3.68,14.572999999999999,1.0,no_charge
2023-02-15 08:01:00,2023-02-15 08:17:00,40.691694,-73.716326,40.679928,-73.705424,1.77,10.75,1.0,cash
2023-02-16 08:01:00,2023-02-16 08:17:00,40.875055,-73.941973,40.858828,-73.934553,1.97,12.389999999999999,5.0,cash
2023-02-20 00:21:00,2023-02-20 00:39:00,40.755287,-73.857978,40.734884,-73.870596,2.65,13.7544,1.0,credit_card
2023-02-20 00:21:00,2023-02-20 00:39:00,40.600628,-74.043085,40.582847,-74.02398,2.65,13.96,1.0,credit_card
2023-01-29 22:55:00,2023-01-29 23:02:00,40.841208,-73.998616,40.835668,-73.994314,0.77,8.086400000000001,3.0,credit_card
2023-01-25 20:59:00,2023-01-25 21:30:00,40.857296,-73.897087,40.85955,-73.884841,1.37,10.52289,1.0,credit_card
2023-02-10 12:54:00,2023-02-10 13:02:00,40.876715,-73.958608,40.900771,-73.965608,2.76,14.364000000000003,5.0,credit_card
2023-02-28 00:26:00,2023-02-28 00:48:00,40.691014,-73.92792,40.685131,-73.941102,1.8488148148148145,6.3441,3.0,cash
2023-01-09 19:03:00,2023-01-09 20:03:00,40.701943,-73.768822,40.691248,-73.782322,1.9,13.7544,4.0,cash
2023-02-24 05:22:00,2023-02-24 05:57:00,40.778522,-73.76887,40.797613,-73.743784,3.48,19.09,4.0,credit_card
2023-01-04 20:07:00,2023-01-04 21:01:00,40.732397,-73.803423,40.744169,-73.794754,1.61,7.7805,3.0,credit_card
2023-01-28 06:37:00,2023-01-28 06:40:00,40.879853,-74.006726,40.85674,-73.99158,0.2521111111111111,12.73,4.0,credit_card
2023-02-20 09:07:00,2023-02-20 09:33:00,40.719269,-73.950591,40.731709,-73.946522,1.44,8.2482,1.0,cash
2023-02-14 04:04:00,2023-02-14 04:44:00,40.600628,-74.043085,40.582847,-74.02398,3.11,17.80785,1.0,credit_card
2023-01-11 00:16:00,2023-01-11 00:43:00,40.785156,-73.891616,40.784988,-73.905025,1.48,8.0122,5.0,credit_card
2023-01-22 17:45:00,2023-01-22 18:26:00,40.721422,-73.832354,40.720857,-73.808784,2.6,13.7544,4.0,cash
2023-01-24 03:17:00,2023-01-24 04:10:00,40.897744,-74.043592,40.911158,-74.04352,1.48,8.39,2.0,dispute
2023-01-17 21:33:00,2023-01-17 21:54:00,40.629655,-73.868693,40.611647,-73.850372,2.83,15.494500000000002,2.0,credit_card
2023-01-15 18:39:00,2023-01-15 19:29:00,40.666181,-73.8088,40.658201,-73.807719,0.89,5.0504,5.0,credit_card
2023-01-21 13:31:00,2023-01-21 14:02:00,40.696797,-74.029391,40.685812,-74.052412,2.81,10.631799999999998,3.0,credit_card
2023-02-02 01:36:00,2023-02-02 02:13:00,40.600628,-74.043085,40.582847,-74.02398,3.10937037037037,15.148700000000002,1.0,credit_card
2023-02-02 22:21:00,2023-02-02 22:40:00,40.685266,-73.921071,40.664963,-73.923224,2.25,13.33,3.0,credit_card
2023-02-10 19:50:00,2023-02-10 20:47:00,40.756868,-73.962921,40.754522,-73.938123,2.75,15.7738,1.0,cash
2023-01-17 22:17:00,2023-01-17 22:59:00,40.610186,-74.042439,40.596645,-74.064535,2.86,23.041439999999998,5.0,cash
2023-01-11 01:36:00,2023-01-11 02:32:00,40.894787,-73.766753,40.917027,-73.755559,2.75,13.7544,4.0,credit_card
2023-02-28 22:51:00,2023-02-28 23:13:00,40.784802,-73.752763,40.780991,-73.727675,2.8,14.32,2.0,credit_card
2023-01-29 19:24:00,2023-01-29 20:20:00,40.617682,-73.862157,40.628776,-73.867492,1.36,8.4606,1.0,credit_card
2023-01-28 01:34:00,2023-01-28 01:38:00,40.798351,-73.737433,40.817443,-73.714335,3.31,13.7544,3.0,credit_card
2023-01-06 22:15:00,2023-01-06 22:31:00,40.640702,-73.953866,40.654666,-73.977545,3.03,16.1896,1.0,no_charge
2023-01-01 15:50:00,2023-01-01 16:46:00,40.769099,-74.042843,40.763045,-74.05884,1.89,11.82,2.0,cash
2023-01-16 07:24:00,2023-01-16 07:59:00,40.818124,-73.845799,40.803395,-73.844527,1.63,15.29577,4.0,credit_card
2023-01-02 00:39:00,2023-01-02 01:31:00,40.801338,-73.739414,40.824745,-73.730629,2.76,13.0,5.0,credit_card
2023-01-26 22:47:00,2023-01-26 23:37:00,40.674254,-73.83776,40.678156,-73.821484,1.85,19.175579999999997,3.0,credit_card
2023-02-17 17:09:00,2023-02-17 17:34:00,40.75746,-74.0219,40.75724,-74.005907,1.76,9.88,2.0,credit_card
2023-01-26 02:18:00,2023-01-26 02:42:00,40.815041,-73.813421,40.839139,-73.79098,3.63,13.77,2.0,credit_card
2023-01-12 01:38:00,2023-01-12 01:45:00,40.70796,-73.99164,40.716231,-74.014899,2.72,14.63,3.0,cash
2023-01-08 07:40:00,2023-01-08 07:51:00,40.83932,-73.759855,40.866177,-73.735987,0.9244074074074072,17.83,3.0,cash
2023-01-25 09:40:00,2023-01-25 09:51:00,40.788377,-73.730663,40.761036,-73.703206,4.27,20.826999999999998,1.0,cash
2023-01-15 08:21:00,2023-01-15 09:03:00,40.611499,-73.912905,40.588497,-73.907859,2.6,17.584559999999996,1.0,credit_card
2023-01-09 16:07:00,2023-01-09 16:19:00,40.763944,-73.941933,40.786585,-73.930299,2.81,16.7193,2.0,credit_card
2023-01-11 23:13:00,2023-01-11 23:56:00,40.858574,-73.848864,40.855679,-73.856681,0.92,11.76489,3.0,no_charge
2023-01-06 00:32:00,2023-01-06 01:27:00,40.652748,-73.796263,40.636145,-73.776339,2.86,13.7544,1.0,credit_card
2023-01-30 16:25:00,2023-01-30 17:07:00,40.753113,-73.773478,40.752419,-73.793908,2.25,13.0207,1.0,credit_card
2023-01-23 23:18:00,2023-01-23 23:44:00,40.827084,-73.780996,40.823395,-73.780891,0.41,9.0506,2.0,cash
2023-02-07 04:03:00,2023-02-07 04:26:00,40.633032,-73.715052,40.646283,-73.720499,1.58,8.8977,1.0,cash
2023-02-11 14:11:00,2023-02-11 15:01:00,40.84513,-73.764333,40.853259,-73.74235,2.58,17.584559999999996,3.0,unknown
2023-01-14 06:37:00,2023-01-14 06:56:00,40.760223,-73.969045,40.777209,-73.945539,3.2,13.1005,2.0,credit_card
2023-02-23 15:55:00,2023-02-23 16:11:00,40.715723,-73.965268,40.711014,-73.980252,1.3445925925925923,9.1105,2.0,credit_card
2023-02-04 01:26:00,2023-02-04 01:55:00,40.674587,-73.975473,40.662676,-73.969131,1.49,9.3632,5.0,dispute
2023-02-07 17:19:00,2023-02-07 17:49:00,40.79423,-73.977108,40.783837,-73.984314,1.39,9.448199999999998,3.0,cash
2023-01-23 07:27:00,2023-01-23 08:15:00,40.611218,-73.722924,40.640614,-74.02398,4.33,17.56,5.0,credit_card
2023-01-16 02:23:00,2023-01-16 03:23:00,40.600628,-74.043085,40.582847,-74.02398,5.042222222222222,12.3074,5.0,credit_card
2023-02-01 06:13:00,2023-02-01 06:45:00,40.758082,-74.018551,40.77341,-74.018399,1.69,10.81,5.0,credit_card
2023-02-17 04:20:00,2023-02-17 04:47:00,40.862731,-74.027574,40.837696,-74.043877,3.29,12.768,1.0,credit_card
2023-02-05 11:13:00,2023-02-05 11:55:00,40.756215,-73.750039,40.751989,-73.731966,3.529555555555555,13.7544,4.0,credit_card
2023-01-31 13:50:00,2023-01-31 14:38:00,40.61051,-73.85269,40.600242,-73.866427,1.89,10.24,5.0,credit_card
2023-01-22 02:05:00,2023-01-22 02:15:00,40.64308,-73.975952,40.622693,-73.948743,3.75,13.7544,1.0,credit_card
2023-01-22 02:05:00,2023-01-22 02:15:00,40.64308,-73.975952,40.622693,-73.948743,3.75,15.81,3.0,credit_card
2023-01-22 07:43:00,2023-01-22 08:17:00,40.600628,-74.043085,40.582847,-74.02398,1.65,17.06823,5.0,credit_card
2023-02-21 01:26:00,2023-02-21 02:10:00,40.732564,-73.706224,40.750163,-73.735448,3.76,13.845300000000002,3.0,unknown
2023-01-01 23:59:00,2023-01-02 00:31:00,40.69553,-74.001017,40.68338,-73.973092,3.36,18.868199999999998,3.0,cash
2023-02-12 10:35:00,2023-02-12 11:01:00,40.685365,-73.767706,40.707746,-73.756548,2.76,14.809,4.0,credit_card
2023-01-15 10:47:00,2023-01-15 10:54:00,40.889766,-73.714637,40.894497,-73.715118,0.52,6.66,1.0,credit_card
2023-01-16 10:13:00,2023-01-16 10:58:00,40.729891,-73.801146,40.748175,-73.794901,2.13,8.91,4.0,credit_card
2023-01-11 04:50:00,2023-01-11 05:30:00,40.865201,-74.019007,40.895163,-74.042348,4.19,18.3608,3.0,credit_card
2023-01-09 13:47:00,2023-01-09 14:44:00,40.794449,-73.843505,40.802883,-73.864053,2.45,13.0606,4.0,credit_card
2023-02-16 07:30:00,2023-02-16 08:14:00,40.857528,-74.004774,40.847981,-73.996439,3.697629629629629,13.7544,2.0,credit_card
2023-01-09 16:05:00,2023-01-09 16:27:00,40.855735,-73.746567,40.844336,-73.77363,3.24,15.042300000000001,1.0,credit_card
2023-01-15 18:28:00,2023-01-15 19:25:00,40.886894,-73.814511,40.915255,-73.802373,3.4,17.62,1.0,credit_card
2023-01-24 01:05:00,2023-01-24 01:43:00,40.809383,-73.72028,40.822257,-74.02398,3.12,14.51,3.0,credit_card
2023-01-02 16:13:00,2023-01-02 17:02:00,40.841619,-73.99894,40.841769,-73.986403,1.38,8.857800000000001,1.0,cash
2023-01-05 20:35:00,2023-01-05 21:13:00,40.819938,-73.89121,40.802783,-73.887572,1.93,9.19,1.0,credit_card
2023-02-12 16:05:00,2023-02-12 16:32:00,40.781568,-73.859753,40.780962,-73.842101,1.95,10.41,3.0,credit_card
2023-01-16 11:32:00,2023-01-16 11:46:00,40.815206,-74.012082,40.830935,-73.997174,2.39,12.5552,5.0,credit_card
2023-01-07 15:57:00,2023-01-07 16:27:00,40.600628,-74.043085,40.582847,-74.02398,3.2,14.63,1.0,credit_card
2023-02-25 21:40:00,2023-02-25 21:56:00,40.612272,-73.851748,40.622641,-73.869926,2.31,13.35591,5.0,credit_card
2023-01-21 10:07:00,2023-01-21 10:58:00,40.754833,-73.928185,40.726311,-73.957715,4.53,18.1,1.0,cash
2023-02-09 06:58:00,2023-02-09 07:22:00,40.837795,-73.905479,40.835706,-73.908041,0.36,5.7855,1.0,cash
2023-01-01 10:19:00,2023-01-01 10:59:00,40.739544,-73.925255,40.740175,-73.941628,1.81,13.286700000000002,3.0,cash
2023-03-01 03:51:00,2023-03-01 04:11:00,40.730496,-73.709578,40.721142,-73.709177,1.03,7.182000000000001,1.0,cash
2023-02-18 14:25:00,2023-02-18 14:48:00,40.720836,-73.728635,40.742502,-73.736112,2.53,10.51,1.0,credit_card
2023-01-12 11:46:00,2023-01-12 11:49:00,40.636552,-74.02267,40.641207,-74.022427,0.51,3.6309,5.0,credit_card
2023-01-26 17:25:00,2023-01-26 18:21:00,40.757713,-73.751654,40.757977,-73.765498,1.53,13.7544,4.0,credit_card
2023-02-03 15:23:00,2023-02-03 16:00:00,40.733875,-73.814177,40.733052,-73.80757,0.73,6.384,4.0,credit_card
2023-01-12 20:54:00,2023-01-12 21:35:00,40.799018,-74.030638,40.809907,-74.023319,1.45,15.407459999999999,2.0,cash
2023-02-16 12:13:00,2023-02-16 12:22:00,40.764824,-73.715622,40.762141,-73.733087,1.95,8.3657,4.0,credit_card
2023-02-15 04:23:00,2023-02-15 05:01:00,40.608263,-73.75828,40.61229,-73.754231,0.63,9.392399999999999,4.0,credit_card
2023-02-09 04:21:00,2023-02-09 04:32:00,40.609575,-73.758561,40.596886,-73.761848,1.45,12.5046,4.0,credit_card
2023-01-18 14:31:00,2023-01-18 15:29:00,40.810408,-73.729524,40.79072,-73.701359,3.79,21.29688,1.0,credit_card
2023-01-07 13:29:00,2023-01-07 13:52:00,40.812274,-73.72762,40.831478,-73.714313,2.58,15.042300000000001,4.0,credit_card
2023-01-07 13:29:00,2023-01-07 13:52:00,40.812274,-73.72762,40.831478,-73.714313,2.58,15.042300000000001,4.0,credit_card
2023-02-09 16:03:00,2023-02-09 16:40:00,40.887982,-73.973322,40.877134,-73.992409,2.42,17.33337,5.0,dispute
2023-02-09 18:51:00,2023-02-09 19:31:00,40.863011,-73.721923,40.840551,-74.02398,3.54,13.7544,3.0,credit_card
2023-02-02 22:23:00,2023-02-02 22:49:00,40.740418,-74.033224,40.721474,-74.034603,2.1849629629629628,10.6932,4.0,credit_card
2023-02-20 03:35:00,2023-02-20 04:02:00,40.787772,-73.741499,40.782532,-73.720687,2.37,13.439699999999998,3.0,credit_card
2023-02-28 15:58:00,2023-02-28 16:55:00,40.737155,-73.890151,40.72428,-73.870296,2.61,15.139399999999998,2.0,credit_card
2023-02-21 21:19:00,2023-02-21 21:25:00,40.666884,-73.759091,40.678589,-73.78805,3.44,18.38007,2.0,unknown
2023-01-26 03:48:00,2023-01-26 04:36:00,40.713003,-73.954436,40.703997,-73.970416,2.02,13.7544,2.0,no_charge
2023-02-17 04:50:00,2023-02-17 05:42:00,40.799958,-73.768355,40.779985,-73.75217,2.84,17.4363,5.0,credit_card
2023-02-25 15:03:00,2023-02-25 15:08:00,40.657609,-74.021672,40.635804,-74.043552,3.41,16.2132,3.0,unknown
2023-02-25 23:19:00,2023-02-26 00:17:00,40.74264,-73.729955,40.767019,-73.747217,3.29,14.7497,4.0,credit_card
2023-01-15 09:34:00,2023-01-15 09:59:00,40.600628,-74.043085,40.582847,-74.02398,3.01,16.16112,1.0,cash
2023-01-03 15:33:00,2023-01-03 15:57:00,40.600628,-74.043085,40.582847,-74.02398,1.96,19.31517,3.0,credit_card
2023-02-26 22:30:00,2023-02-26 23:01:00,40.689574,-73.928963,40.6638,-73.899958,4.28,15.03,1.0,credit_card
2023-01-19 07:58:00,2023-01-19 08:54:00,40.882542,-73.885304,40.871153,-73.887787,1.29,7.044599999999999,3.0,no_charge
2023-02-11 10:52:00,2023-02-11 11:36:00,40.872653,-73.998423,40.895537,-73.997258,2.53,10.58,2.0,credit_card
2023-02-17 09:39:00,2023-02-17 10:23:00,40.6486,-73.875032,40.643951,-73.865898,1.13,11.08,1.0,credit_card
2023-03-01 10:48:00,2023-03-01 11:16:00,40.894335,-73.776013,40.883947,-73.801468,3.03,13.8768,4.0,credit_card
2023-02-11 16:22:00,2023-02-11 17:07:00,40.825224,-73.854561,40.812954,-73.860769,1.52,9.2276,2.0,credit_card
2023-02-02 20:22:00,2023-02-02 20:29:00,40.761993,-74.00328,40.76496,-73.978955,2.7,10.76,3.0,credit_card
2023-01-01 12:55:00,2023-01-01 13:05:00,40.879511,-73.759657,40.876647,-73.733064,2.95,13.7544,1.0,credit_card
2023-02-18 20:21:00,2023-02-18 20:37:00,40.864182,-73.791705,40.856676,-73.791989,0.83,13.383809999999999,1.0,no_charge
2023-01-22 11:14:00,2023-01-22 11:32:00,40.717395,-74.036926,40.712778,-74.013393,2.64,13.7544,5.0,no_charge
2023-01-08 00:08:00,2023-01-08 00:59:00,40.796903,-73.768291,40.782903,-73.768349,1.54,7.5874,4.0,credit_card
2023-01-05 00:25:00,2023-01-05 01:07:00,40.794216,-73.747164,40.775725,-73.718028,3.81,19.623399999999997,2.0,unknown
2023-01-01 07:59:00,2023-01-01 08:29:00,40.69809,-73.870667,40.680201,-73.853436,2.74,18.08703,1.0,credit_card
2023-02-14 19:39:00,2023-02-14 19:58:00,40.653817,-73.917492,40.626118,-73.897674,3.76,12.425399999999998,2.0,credit_card
2023-01-09 04:10:00,2023-01-09 05:01:00,40.740043,-74.020782,40.766779,-74.039596,3.61,22.050539999999998,1.0,credit_card
2023-01-22 18:01:00,2023-01-22 18:14:00,40.678984,-73.760103,40.706375,-73.789834,4.46,13.7544,5.0,no_charge
2023-02-09 18:54:00,2023-02-09 19:05:00,40.70652,-74.048719,40.682693,-74.048422,2.63,15.387199999999998,3.0,credit_card
2023-03-01 11:14:00,2023-03-01 11:29:00,40.886243,-73.92978,40.860672,-73.900811,4.26,13.7544,1.0,credit_card
2023-01-09 20:29:00,2023-01-09 20:59:00,40.738341,-73.935293,40.733317,-73.907257,3.14,18.23,3.0,credit_card
2023-02-08 09:47:00,2023-02-08 09:56:00,40.805467,-73.730796,40.821304,-73.723945,1.9,17.22177,2.0,dispute
2023-01-20 08:26:00,2023-01-20 08:33:00,40.700869,-73.892748,40.720431,-73.911669,3.0,11.63,2.0,credit_card
2023-02-16 10:42:00,2023-02-16 11:36:00,40.898758,-73.73897,40.870042,-73.768431,4.54,17.4876,3.0,no_charge
2023-01-08 23:29:00,2023-01-09 00:29:00,40.79763,-74.018747,40.784628,-74.018957,1.43,10.919300000000002,5.0,credit_card
2023-02-17 16:33:00,2023-02-17 16:53:00,40.658803,-73.753872,40.660921,-73.765756,1.33,6.423900000000001,5.0,cash
2023-01-31 08:40:00,2023-01-31 09:06:00,40.629455,-73.835668,40.607561,-73.84546,2.65,17.75205,3.0,cash
2023-02-06 01:43:00,2023-02-06 02:25:00,40.882954,-73.861728,40.911154,-73.841732,3.81,15.308300000000001,2.0,credit_card
2023-02-06 00:48:00,2023-02-06 01:25:00,40.883433,-73.942915,40.868511,-73.967555,3.18,10.9326,1.0,credit_card
2023-01-15 06:51:00,2023-01-15 07:44:00,40.786399,-73.878371,40.788281,-73.902929,4.4539629629629625,11.835399999999998,1.0,credit_card
2023-01-20 07:54:00,2023-01-20 08:47:00,40.600628,-74.043085,40.582847,-74.02398,2.61,14.3507,2.0,cash
2023-01-29 20:01:00,2023-01-29 20:53:00,40.66766,-73.890464,40.657995,-73.895657,1.21,13.7544,1.0,credit_card
2023-02-01 19:34:00,2023-02-01 20:10:00,40.840383,-73.780914,40.81777,-73.807081,3.81,16.048,2.0,unknown
2023-02-15 09:37:00,2023-02-15 10:03:00,40.862638,-73.831078,40.887349,-73.828348,2.74,20.920049999999996,3.0,credit_card
2023-02-09 19:59:00,2023-02-09 20:36:00,40.709656,-73.737724,40.712135,-73.708141,3.27,13.7544,1.0,credit_card
2023-01-24 04:40:00,2023-01-24 04:53:00,40.682268,-74.031471,40.673258,-74.057506,3.04,15.965399999999999,1.0,credit_card
2023-01-04 02:57:00,2023-01-04 03:37:00,40.635091,-73.98037,40.624501,-74.003325,2.79,13.7544,4.0,cash
2023-02-04 20:52:00,2023-02-04 21:13:00,40.634723,-73.796532,40.660144,-73.817027,3.6,15.25,5.0,credit_card
2023-01-17 14:04:00,2023-01-17 14:58:00,40.600628,-74.043085,40.582847,-74.02398,1.4,10.706500000000002,1.0,credit_card
2023-02-17 20:24:00,2023-02-17 21:14:00,40.662115,-73.792399,40.664232,-73.767937,2.71,12.581800000000001,5.0,unknown
2023-02-16 11:28:00,2023-02-16 11:41:00,40.829399,-73.99682,40.813709,-74.022565,3.33,15.93,1.0,credit_card
2023-02-19 16:24:00,2023-02-19 17:04:00,40.843094,-73.78518,40.829607,-73.776483,3.361481481481481,9.086,5.0,unknown
2023-01-09 09:46:00,2023-01-09 10:07:00,40.895238,-74.047357,40.880587,-74.075956,3.54,23.09724,4.0,dispute
2023-02-08 20:05:00,2023-02-08 20:19:00,40.668341,-74.034959,40.67502,-74.015916,2.23,11.06,3.0,cash
2023-01-03 06:34:00,2023-01-03 07:11:00,40.776825,-74.038181,40.792028,-74.036425,1.69,7.77,3.0,cash
2023-01-06 15:08:00,2023-01-06 15:25:00,40.776285,-73.865334,40.753091,-73.869062,2.59,17.584559999999996,3.0,credit_card
2023-01-20 03:17:00,2023-01-20 03:42:00,40.890209,-73.778222,40.918543,-73.764803,3.46,13.7544,5.0,dispute
2023-01-04 22:48:00,2023-01-04 23:39:00,40.7973,-73.908125,40.796625,-73.886634,2.37,21.394619999999996,5.0,cash
2023-02-07 03:50:00,2023-02-07 04:12:00,40.775471,-74.04887,40.749206,-74.022936,4.07,17.5028,1.0,unknown
2023-01-23 19:47:00,2023-01-23 20:22:00,40.755632,-73.988787,40.78203,-73.99889,3.12,11.7971,1.0,unknown
2023-02-27 05:09:00,2023-02-27 05:28:00,40.829397,-73.718023,40.815698,-73.736994,2.58,12.19,2.0,credit_card
