,pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_distance_miles,fare_amount,passenger_count,payment_type
406,2023-02-11 19:16:00,2023-02-11 19:51:00,40.663196,-73.917195,40.677095,-73.906068,1.96,9.6$,1.0,credit card
407,2023-01-30 01:52:00,2023-01-30 02:34:00,40.72636,-73.746122,40.712843,-73.768556,2.89,13.84$,4.0,cash
408,,2032-02-06 06:52:00,40.665411,-73.701764,40.67872,-73.694329,1.68,8.74€,2.0,Credit Card
409,,2032-02-06 06:52:00,40.665411,-73.701764,40.67872,-73.694329,1.68,8.74€,2.0,Credit Card
410,2023-01-16 15:14:00,2023-01-16 15:58:00,40.853726,-73.982337,40.829598,-74.000816,3.35,14.08€,5.0,Cash
411,2023-01-16 00:06:00,2023-01-16 00:17:00,40.736881,-73.763191,40.732262,-73.762989,0.51,6.01£,4.0,Credit Card
412,2023-01-10 20:02:00,2023-01-10 20:57:00,40.683941,-73.873074,40.677522,-73.850712,2.57,8.9£,1.0,Credit Card
413,2023-02-06 09:34:00,2023-02-06 10:34:00,40.879867,-73.712099,40.85207,-73.713574,3.07,14.68€,1.0,Credit Card
414,2023-01-15 13:59:00,2023-01-15 14:51:00,40.694305,-73.819669,40.717347,-73.803345,3.11,10.28£,5.0,Cash
415,2023-01-07 16:29:00,2023-01-07 17:13:00,40.872914,-73.842367,40.883503,-73.86358,2.61,14.38€,1.0,Credit Card
416,,2026-01-24 19:18:00,40.613025,-73.969667,40.629721,-73.960238,2.11,2219.01¥,5.0,Cash
417,2023-02-28 23:14:00,2023-03-01 00:08:00,40.812135,-73.798455,40.822078,-73.819336,2.55,7.47€,1.0,Credit Card
418,2023-02-28 23:14:00,2023-03-01 00:08:00,40.812135,-73.798455,40.822078,-73.819336,2.55,7.47€,1.0,Credit Card
419,2023-01-02 15:50:00,2023-01-02 16:11:00,40.745167,-73.94913,40.735747,-73.933016,2.06,9.24$,2.0,Credit Card
420,2023-02-26 02:42:00,2023-02-26 03:42:00,40.733266,-73.753984,40.733674,-73.741141,,8.52£,3.0,Credit Card
421,2023-02-09 05:41:00,2023-02-09 05:43:00,40.610897,-73.707958,40.588622,-73.713813,2.54,12.97$,3.0,credit card
422,2023-02-01 08:42:00,2023-02-01 08:49:00,40.612205,-74.047272,40.591902,-74.04907,2.25,11.16$,3.0,credit card
423,2023-03-01 21:55:00,2023-03-01 22:05:00,40.699826,-73.715878,40.68927,-73.735774,2.48,13.75$,3.0,Cash
424,2023-02-12 02:19:00,2023-02-12 02:21:00,40.884136,-73.924539,40.892757,-73.916408,1.31,,2.0,Credit Card
425,2023-01-31 16:37:00,2023-01-31 17:11:00,40.785298,-73.87909,40.791274,-73.854328,2.81,12.73$,4.0,Credit Card
426,2023-01-14 03:36:00,2023-01-14 04:10:00,40.710662,-73.72657,40.727178,-73.722944,1.86,13.08$,5.0,Cash
427,2023-01-14 03:36:00,2023-01-14 04:10:00,40.710662,-73.72657,40.727178,-73.722944,1.86,13.08$,5.0,Cash
428,2023-01-15 08:14:00,2023-01-15 09:09:00,40.783593,-73.778415,40.785523,-73.789505,1.24,250,,Credit Card
429,2023-01-24 10:18:00,2023-01-24 10:30:00,40.661839,-73.964872,40.67238,-73.970305,1.31,,4.0,Credit Card
430,2023-01-15 04:22:00,2023-01-15 05:19:00,40.64952,-74.016102,40.622153,-74.033005,3.55,15.83$,1.0,Cash
431,2023-02-01 03:02:00,2023-02-01 03:36:00,40.708545,-73.755571,40.734543,-73.759065,2.89,12.16€,4.0,Credit Card
432,2023-01-29 02:41:00,2023-01-29 02:46:00,40.859006,-73.788529,40.879777,-73.788821,2.29,,5.0,Credit Card
433,2023-01-22 23:17:00,2023-01-23 00:14:00,40.752821,-73.749581,40.779017,-73.723136,4.11,11.78£,2.0,Unknown
434,2023-01-21 11:47:00,2023-01-21 12:19:00,27.10814399245048,-100.15370607208963,26.988066402360623,-124.65603281062255,2.21,1871.66¥,1.0,Cash
435,2023-01-09 03:58:00,2023-01-09 04:44:00,40.885075,-73.87776,40.863834,-73.856025,3.35,8.72£,2.0,Credit Card
436,2023-02-02 02:20:00,2023-02-02 02:46:00,40.84479,-73.887243,40.847204,-73.907234,2.22,2388.03¥,3.0,Credit Card
437,2023-01-18 08:24:00,2023-01-18 09:19:00,40.696892,-73.939847,40.717215,-73.937137,2.26,8.13€,4.0,Credit Card
438,2023-02-11 09:26:00,2023-02-11 09:36:00,40.891629,-73.932515,40.905932,-73.927068,1.69,,2.0,Cash
439,2023-02-26 10:13:00,2023-02-26 10:45:00,40.896205,-73.798473,40.881723,-73.79285,1.71,7.1£,2.0,Cash
440,2023-02-21 11:02:00,2023-02-21 11:45:00,40.722598,-73.786425,40.721113,-73.786296,0.16,5.99£,2.0,No Charge
441,2023-02-19 11:20:00,2023-02-19 11:36:00,40.796777,-73.747651,40.780899,-73.731622,2.49,,5.0,Credit Card
442,2023-02-18 04:58:00,2023-02-18 05:39:00,40.721696,-73.754284,40.72555,-73.773912,2.21,1257.59¥,3.0,Credit Card
443,,2030-01-21 01:13:00,40.677204,-73.786122,40.681256,-73.812036,2.89,12.1$,3.0,Unknown
444,2023-02-21 08:57:00,2023-02-21 09:04:00,40.624796,-73.933528,40.599783,-73.954965,3.63,2181.79¥,5.0,cash
445,2023-01-25 19:47:00,2023-01-25 20:27:00,40.679083,-73.801484,40.687052,-73.79769,0.97,5.2£,1.0,Unknown
446,2023-01-25 12:21:00,2023-01-25 12:52:00,40.681444,-73.709581,40.657266,-73.724598,3.14,15.17$,3.0,Cash
447,2023-01-02 08:18:00,2023-01-02 09:05:00,40.719592,-73.729316,40.691266,-73.715004,,12.55€,5.0,Credit Card
448,2023-02-28 14:25:00,2023-02-28 14:36:00,40.655466,-73.709979,40.676774,-73.736208,3.73,14.33$,3.0,Credit Card
449,2023-02-18 21:20:00,2023-02-18 21:35:00,40.886146,-74.037327,40.871052,-74.012788,3.18,1977.1¥,3.0,Cash
450,2023-02-25 02:45:00,2023-02-25 03:27:00,40.630864,-73.83594,40.62877,-73.808838,3.0,11.86£,5.0,Credit Card
451,2023-03-01 16:42:00,2023-03-01 17:24:00,40.787563,-73.97463,40.81384,-73.957491,3.46,16.72$,2.0,Cash
452,2023-01-31 05:53:00,2023-01-31 06:14:00,40.732509,-73.963704,40.740034,-73.941027,2.64,12.83€,2.0,Credit Card
453,,2028-01-12 14:04:00,40.727055,-73.754579,40.719412,-73.761878,1.17,6.68£,,Cash
454,2023-01-23 11:58:00,2023-01-23 12:24:00,40.711598,-73.787433,40.732708,-73.807857,3.24,11.22€,5.0,Credit Card
455,2023-01-27 22:41:00,2023-01-27 22:49:00,40.860494,-73.934919,40.843369,-73.952922,2.74,14.6$,1.0,Unknown
456,2023-02-01 10:43:00,2023-02-01 11:02:00,40.684143,-73.86803,40.683439,-73.867953,0.08,5.82€,2.0,Cash
457,2023-01-23 08:27:00,2023-01-23 08:30:00,40.606173,-73.984085,40.610117,-73.974401,1.15,1228.13¥,2.0,Credit Card
458,2023-02-13 13:02:00,2023-02-13 13:19:00,40.875429,-74.04866,40.880579,-74.044533,0.73,1322.72¥,3.0,Credit Card
459,2023-02-23 09:36:00,2023-02-23 09:57:00,40.859344,-73.735015,40.830395,-73.758718,4.13,10.68€,4.0,Credit Card
460,2023-01-17 14:56:00,2023-01-17 15:48:00,40.683071,-73.801625,40.675689,-73.787991,1.71,6.9£,3.0,No Charge
461,2023-02-14 05:33:00,2023-02-14 05:49:00,40.757046,-73.864914,40.75794,-73.847574,1.91,1721.24¥,1.0,Cash
462,2023-01-21 03:44:00,2023-01-21 04:23:00,40.632726,-74.031065,40.630197,-74.059294,3.13,11.76€,4.0,Credit Card
463,2023-01-16 09:42:00,2023-01-16 10:02:00,40.628028,-73.902706,40.647345,-73.905172,2.15,7.51£,2.0,Credit Card
464,2023-01-26 03:42:00,2023-01-26 04:32:00,40.85124,-73.916985,40.864616,-73.920718,1.53,0,4.0,Cash
465,2023-02-27 08:54:00,2023-02-27 09:25:00,40.72308,-73.989959,40.74901,-74.015925,4.05,16.94€,,Credit Card
466,2023-02-10 11:55:00,2023-02-10 12:29:00,40.798515,-73.995334,40.781942,-74.014728,2.81,14.96$,4.0,CREDIT CARD
467,2023-02-28 20:35:00,2023-02-28 20:40:00,40.88296,-73.989388,40.862333,-73.970488,3.09,2612.88¥,1.0,Cash
468,2023-02-25 04:40:00,2023-02-25 04:43:00,40.673539,-73.841108,40.655732,-73.836029,2.04,1483.99¥,4.0,Cash
469,2023-02-28 14:31:00,2023-02-28 14:49:00,40.603948,-74.006354,40.613331,-74.023219,2.13,12.08$,2.0,Credit Card
470,2023-01-30 19:37:00,2023-01-30 20:06:00,40.607245,-73.966508,40.592346,-73.969004,1.67,1936.79¥,3.0,Credit Card
471,2023-02-02 09:57:00,2023-02-02 10:39:00,40.812816,-73.718805,40.82269,-73.697528,2.59,8.48£,2.0,Credit Card
472,2023-01-28 04:38:00,2023-01-28 04:58:00,40.877366,-73.973188,40.888367,-73.997051,2.9,11.39$,1.0,Credit Card
473,2023-02-05 16:45:00,2023-02-05 17:36:00,40.740199,-73.78265,40.715079,-73.755321,4.09,2259.33¥,2.0,Cash
474,2023-01-01 04:56:00,2023-01-01 05:36:00,40.712533,-73.840686,40.726933,-73.8622,2.86,14.29$,3.0,Credit Card
475,2023-02-06 12:37:00,2023-02-06 12:47:00,40.762858,-73.905395,40.751696,-73.91795,1.85,1435.92¥,3.0,Credit Card
476,2023-01-17 16:39:00,2023-01-17 16:42:00,40.857675,-73.84165,40.840942,-73.860761,2.8,9.44€,5.0,Cash
477,2023-02-13 04:03:00,2023-02-13 04:11:00,40.795646,-74.003233,40.781175,-74.00506,1.61,12.91$,4.0,Cash
478,2023-01-08 14:27:00,2023-01-08 14:29:00,40.669894,-73.880534,40.693672,-73.891901,2.91,11.3£,4.0,Unknown
479,2023-02-07 02:30:00,2023-02-07 03:21:00,40.832374,-73.709753,40.83868,-73.680443,3.31,17.14$,5.0,Credit Card
480,2023-01-07 03:46:00,2023-01-07 03:51:00,40.640384,-73.900298,40.649367,-73.929374,3.36,1865.46¥,1.0,Credit Card
481,2023-02-26 00:26:00,2023-02-26 00:58:00,40.649668,-73.964992,40.632695,-73.975699,2.21,15.28$,3.0,Credit Card
482,2023-01-25 00:48:00,2023-01-25 01:21:00,40.783805,-73.725373,40.775402,-73.719691,1.12,6.35£,4.0,Credit Card
483,2023-02-05 18:13:00,2023-02-05 18:32:00,40.671635,-73.836229,40.690264,-73.845828,2.31,1556.87¥,3.0,Credit Card
484,2023-01-10 11:44:00,2023-01-10 12:07:00,40.811434,-73.79525,40.801844,-73.797904,1.1,,1.0,Cash
485,2023-01-30 17:48:00,2023-01-30 18:46:00,40.704856,-73.859808,40.723615,-73.864295,2.13,6.95€,3.0,Credit Card
486,2023-02-12 17:09:00,2023-02-12 18:02:00,40.683227,-74.046079,40.665226,-74.070905,3.38,11.06€,5.0,Credit Card
487,2023-01-07 12:35:00,2023-01-07 13:24:00,40.899676,-73.785505,40.913618,-73.776562,1.83,1508.8¥,5.0,Credit Card
488,2023-01-22 12:10:00,2023-01-22 12:24:00,49.12635400832248,-71.90077627027365,42.31271662430587,-87.88938209215777,3.36,13.77£,2.0,Cash
489,2023-02-28 06:05:00,2023-02-28 06:14:00,40.793747,-73.799334,40.81309,-73.797665,2.14,6.17£,4.0,Cash
490,2023-02-22 21:19:00,2023-02-22 21:41:00,40.61161,-73.766935,40.621973,-73.78796,2.59,9.7$,2.0,Cash
491,2023-01-21 14:21:00,2023-01-21 14:46:00,40.828063,-73.751945,40.855502,-73.753068,3.03,2014.32¥,1.0,Cash
492,2023-01-25 06:52:00,2023-01-25 07:43:00,40.669027,-73.70028,40.640798,-73.729432,4.48,16.29$,4.0,Credit Card
493,2023-01-15 15:53:00,2023-01-15 16:02:00,40.62695,-73.948985,40.604861,-73.924536,3.63,12.57€,1.0,Credit Card
494,2023-01-05 12:31:00,2023-01-05 12:35:00,40.794535,-73.892716,40.766171,-73.90828,3.57,10.31£,3.0,Credit Card
495,2023-02-09 06:18:00,2023-02-09 07:16:00,40.81978,-73.860011,40.790785,-73.835869,4.16,15.04€,5.0,Cash
496,2023-02-12 14:14:00,2023-02-12 14:55:00,40.803429,-73.996641,40.824192,-73.991594,2.36,9.42£,3.0,Cash
497,2023-02-21 20:25:00,2023-02-21 20:35:00,40.61557,-73.881658,40.623456,-73.852658,3.31,11.73€,3.0,Credit Card
498,2023-01-04 01:59:00,2023-01-04 02:17:00,40.688292,-73.953057,40.696918,-73.932097,2.5,250,,Credit Card
499,2023-02-06 21:17:00,2023-02-06 21:20:00,40.735327,-73.757074,40.727894,-73.786408,3.34,12.77€,5.0,Credit Card
500,2023-01-25 05:59:00,2023-01-25 06:28:00,40.686131,-73.928528,40.659329,-73.957621,4.36,3315.33¥,1.0,Credit Card
501,2023-01-31 04:29:00,2023-01-31 05:22:00,40.843154,-74.02141,40.839025,-74.006804,1.67,7.16£,1.0,Cash
502,2023-02-16 03:33:00,2023-02-16 03:36:00,40.639335,-74.04647,40.618777,-74.045462,,2374.08¥,,Cash
503,2023-02-11 01:03:00,2023-02-11 01:36:00,40.783654,-73.74881,40.80973,-73.733488,3.34,12.14£,5.0,Credit Card
504,2023-02-27 13:28:00,2023-02-27 14:05:00,40.896464,-73.749404,40.919177,-73.744022,2.57,9.2£,2.0,Cash
505,2023-02-22 08:27:00,2023-02-22 08:46:00,40.870767,-73.723069,40.858822,-73.739132,2.21,6.99£,2.0,Cash
506,2023-01-14 05:09:00,2023-01-14 06:06:00,40.666647,-74.024609,40.637687,-74.007413,3.71,2924.56¥,1.0,Unknown
507,2023-01-30 17:30:00,2023-01-30 18:25:00,40.600025,-73.911834,40.57128,-73.939972,4.44,16.51€,4.0,CREDIT CARD
508,2023-01-27 20:47:00,2023-01-27 21:25:00,40.894179,-73.900132,40.89591,-73.881741,2.04,7.29€,5.0,Credit Card
509,2023-02-10 20:50:00,2023-02-10 21:12:00,39.38993599130768,-122.38077045501295,30.953827577278044,-118.8731096713202,2.4,13.5$,2.0,Cash
510,2023-03-01 07:15:00,2023-03-01 07:17:00,40.875842,-73.958503,40.866381,-73.948106,1.55,6.78€,1.0,Cash
511,2023-02-16 18:28:00,2023-02-16 19:06:00,27.71475896862792,-94.3684861851935,33.17440662915458,-100.41108715718968,3.19,8.45£,1.0,Credit Card
512,,2029-02-27 19:36:00,27.077506762105113,-99.4529859355541,49.208478349559726,-88.10108884763079,3.05,9.89€,1.0,Cash
513,2023-01-23 14:56:00,2023-01-23 15:27:00,40.663849,-73.986982,40.672023,-73.987645,0.9,8.96$,2.0,Unknown
514,2023-02-22 17:12:00,2023-02-22 18:12:00,40.717691,-73.827619,40.688059,-73.831095,3.29,1853.05¥,1.0,Credit Card
515,2023-01-17 19:48:00,2023-01-17 20:33:00,40.855464,-73.790227,40.858533,-73.818639,3.15,8.81£,3.0,Credit Card
516,2023-02-19 10:06:00,2023-02-19 11:00:00,40.638284,-73.986841,40.618775,-73.996691,,11.53£,1.0,Cash
517,2023-02-04 01:09:00,2023-02-04 02:05:00,40.86816,-73.972319,40.886163,-73.944272,3.68,12.35€,1.0,No Charge
518,,2030-01-21 02:54:00,40.748952,-73.805067,40.743695,-73.816673,1.41,8.65€,2.0,Cash
519,,2026-01-02 11:52:00,40.727829,-73.771923,40.724181,-73.763956,0.97,859.07¥,,Credit Card
520,2023-02-15 08:01:00,2023-02-15 08:17:00,40.691694,-73.716326,40.679928,-73.705424,1.77,10.75$,1.0,Cash
521,2023-02-16 08:01:00,2023-02-16 08:17:00,40.875055,-73.941973,40.858828,-73.934553,1.97,10.5€,5.0,Cash
522,2023-02-20 00:21:00,2023-02-20 00:39:00,40.755287,-73.857978,40.734884,-73.870596,2.65,,1.0,Credit Card
523,2023-02-20 00:21:00,2023-02-20 00:39:00,35.140737362737006,-113.41400452868761,32.328609551721854,-72.32163229814032,2.65,13.96$,1.0,Credit Card
524,2023-01-29 22:55:00,2023-01-29 23:02:00,40.841208,-73.998616,40.835668,-73.994314,0.77,6.08£,3.0,Credit Card
525,2023-01-25 20:59:00,2023-01-25 21:30:00,40.857296,-73.897087,40.85955,-73.884841,1.37,1169.21¥,,Credit Card
526,2023-02-10 12:54:00,2023-02-10 13:02:00,40.876715,-73.958608,40.900771,-73.965608,2.76,10.8£,5.0,Credit Card
527,2023-02-28 00:26:00,2023-02-28 00:48:00,40.691014,-73.92792,40.685131,-73.941102,,4.77£,3.0,Cash
528,2023-01-09 19:03:00,2023-01-09 20:03:00,40.701943,-73.768822,40.691248,-73.782322,1.9,,4.0,Cash
529,2023-02-24 05:22:00,2023-02-24 05:57:00,40.778522,-73.76887,40.797613,-73.743784,3.48,19.09$,4.0,Credit Card
530,2023-01-04 20:07:00,2023-01-04 21:01:00,40.732397,-73.803423,40.744169,-73.794754,1.61,5.85£,3.0,Credit Card
531,2023-01-28 06:37:00,2023-01-28 06:40:00,40.879853,-74.006726,40.85674,-73.99158,,12.73$,4.0,Credit Card
532,2023-02-20 09:07:00,2023-02-20 09:33:00,40.719269,-73.950591,40.731709,-73.946522,1.44,6.99€,1.0,Cash
533,2023-02-14 04:04:00,2023-02-14 04:44:00,41.29820925161167,-108.69024025446835,25.01402745537076,-86.11419967465255,3.11,1978.65¥,1.0,Credit Card
534,2023-01-11 00:16:00,2023-01-11 00:43:00,40.785156,-73.891616,40.784988,-73.905025,1.48,6.79€,5.0,Credit Card
535,2023-01-22 17:45:00,2023-01-22 18:26:00,40.721422,-73.832354,40.720857,-73.808784,2.6,214,4.0,Cash
536,2023-01-24 03:17:00,2023-01-24 04:10:00,40.897744,-74.043592,40.911158,-74.04352,1.48,8.39$,2.0,Dispute
537,2023-01-17 21:33:00,2023-01-17 21:54:00,40.629655,-73.868693,40.611647,-73.850372,2.83,11.65£,2.0,Credit Card
538,2023-01-15 18:39:00,2023-01-15 19:29:00,40.666181,-73.8088,40.658201,-73.807719,0.89,4.28€,5.0,Credit Card
539,2023-01-21 13:31:00,2023-01-21 14:02:00,40.696797,-74.029391,40.685812,-74.052412,2.81,9.01€,3.0,Credit Card
540,2023-02-02 01:36:00,2023-02-02 02:13:00,32.36320687348768,-99.75683719677323,30.208217239426133,-94.57710426367436,,11.39£,1.0,Credit Card
541,2023-02-02 22:21:00,2023-02-02 22:40:00,40.685266,-73.921071,40.664963,-73.923224,2.25,13.33$,3.0,Credit Card
542,2023-03-01 23:54:00,2023-03-01 23:56:00,40.833774,-73.719439,40.814211,-73.723646,2.21,9.64£,3.0,Credit Card
543,2023-02-10 19:50:00,2023-02-10 20:47:00,40.756868,-73.962921,40.754522,-73.938123,2.75,11.86£,1.0,Cash
544,2023-01-17 22:17:00,2023-01-17 22:59:00,40.610186,-74.042439,40.596645,-74.064535,2.86,2560.16¥,5.0,Cash
545,2023-01-11 01:36:00,2023-01-11 02:32:00,40.894787,-73.766753,40.917027,-73.755559,2.75,200,4.0, CREDIT CARD 
546,2023-02-28 22:51:00,2023-02-28 23:13:00,40.784802,-73.752763,40.780991,-73.727675,2.8,14.32$,2.0,Credit Card
547,2023-01-29 19:24:00,2023-01-29 20:20:00,40.617682,-73.862157,40.628776,-73.867492,1.36,7.17€,,Credit Card
548,2023-01-28 01:34:00,2023-01-28 01:38:00,40.798351,-73.737433,40.817443,-73.714335,3.31,2819.12¥,3.0,Credit Card
549,,2030-01-20 10:13:00,40.713511,-73.987338,40.699834,-74.008679,2.8,14.68$,,Credit Card
550,2023-01-06 22:15:00,2023-01-06 22:31:00,40.640702,-73.953866,40.654666,-73.977545,3.03,13.72€,1.0,No Charge
551,2023-01-01 15:50:00,2023-01-01 16:46:00,40.769099,-74.042843,40.763045,-74.05884,1.89,11.82$,2.0,Cash
552,2023-01-16 07:24:00,2023-01-16 07:59:00,40.818124,-73.845799,40.803395,-73.844527,1.63,1699.53¥,4.0,Credit Card
553,2023-01-02 00:39:00,2023-01-02 01:31:00,40.801338,-73.739414,40.824745,-73.730629,2.76,13.0$,5.0,Credit Card
554,2023-01-26 22:47:00,2023-01-26 23:37:00,40.674254,-73.83776,40.678156,-73.821484,1.85,2130.62¥,3.0,Credit Card
555,2023-02-17 17:09:00,2023-02-17 17:34:00,40.75746,-74.0219,40.75724,-74.005907,1.76,9.88$,2.0,Credit Card
556,2023-01-26 14:24:00,2023-01-26 14:27:00,40.761299,-73.807372,40.742135,-73.830659,3.33,12.13$,5.0,Credit Card
557,2023-01-26 02:18:00,2023-01-26 02:42:00,40.815041,-73.813421,40.839139,-73.79098,3.63,13.77$,2.0,Credit Card
558,2023-01-12 01:38:00,2023-01-12 01:45:00,40.70796,-73.99164,40.716231,-74.014899,2.72,11.0£,3.0,Cash
559,2023-01-08 07:40:00,2023-01-08 07:51:00,40.83932,-73.759855,40.866177,-73.735987,,17.83$,3.0,Cash
560,2023-01-25 09:40:00,2023-01-25 09:51:00,40.788377,-73.730663,40.761036,-73.703206,4.27,17.65€,1.0,Cash
561,2023-01-25 09:40:00,2023-01-25 09:51:00,40.788377,-73.730663,40.761036,-73.703206,4.27,17.65€,1.0,Cash
562,2023-01-15 08:21:00,2023-01-15 09:03:00,40.611499,-73.912905,40.588497,-73.907859,2.6,1953.84¥,,Credit Card
563,2023-01-09 16:07:00,2023-01-09 16:19:00,40.763944,-73.941933,40.786585,-73.930299,2.81,1857.7¥,2.0,Credit Card
564,2023-01-11 23:13:00,2023-01-11 23:56:00,40.858574,-73.848864,40.855679,-73.856681,0.92,1307.21¥,3.0,No Charge
565,2023-02-03 16:23:00,2023-02-03 17:23:00,40.770272,-73.709619,40.768291,-73.70658,0.4,6.5£,5.0,Cash
566,2023-01-06 00:32:00,2023-01-06 01:27:00,40.652748,-73.796263,40.636145,-73.776339,2.86,261,1.0,Credit Card
567,2023-01-30 16:25:00,2023-01-30 17:07:00,40.753113,-73.773478,40.752419,-73.793908,2.25,9.79£,,Credit Card
568,2023-01-23 23:18:00,2023-01-23 23:44:00,40.827084,-73.780996,40.823395,-73.780891,0.41,7.67€,2.0,Cash
569,2023-02-07 04:03:00,2023-02-07 04:26:00,40.633032,-73.715052,40.646283,-73.720499,1.58,6.69£,,Cash
570,2023-02-11 14:11:00,2023-02-11 15:01:00,40.84513,-73.764333,40.853259,-73.74235,2.58,1953.84¥,3.0,Unknown
571,,2029-01-09 11:32:00,40.650244,-73.95609,40.668184,-73.978231,3.14,1570.83¥,5.0,Credit Card
572,2023-01-14 06:37:00,2023-01-14 06:56:00,40.760223,-73.969045,40.777209,-73.945539,3.2,9.85£,2.0,Credit Card
573,2023-02-23 15:55:00,2023-02-23 16:11:00,40.715723,-73.965268,40.711014,-73.980252,,6.85£,2.0,Credit Card
574,2023-02-04 01:26:00,2023-02-04 01:55:00,40.674587,-73.975473,40.662676,-73.969131,1.49,7.04£,5.0,Dispute
575,2023-02-07 17:19:00,2023-02-07 17:49:00,40.79423,-73.977108,40.783837,-73.984314,1.39,1049.8¥,3.0,Cash
576,2023-01-23 07:27:00,2023-01-23 08:15:00,40.611218,-73.722924,40.640614,-73.69696,4.33,17.56$,5.0,Credit Card
577,2023-01-16 02:23:00,2023-01-16 03:23:00,49.09207810589414,-97.23395333048693,38.982871874938425,-112.35904510563878,,10.43€,5.0,Credit Card
578,2023-02-01 06:13:00,2023-02-01 06:45:00,40.758082,-74.018551,40.77341,-74.018399,1.69,10.81$,5.0,Credit Card
579,2023-02-17 04:20:00,2023-02-17 04:47:00,40.862731,-74.027574,40.837696,-74.043877,3.29,9.6£,1.0,Credit Card
580,2023-02-05 11:13:00,2023-02-05 11:55:00,40.756215,-73.750039,40.751989,-73.731966,,0,4.0,Credit Card
581,2023-01-31 13:50:00,2023-01-31 14:38:00,40.61051,-73.85269,40.600242,-73.866427,1.89,10.24$,5.0,Credit Card
582,2023-01-22 02:05:00,2023-01-22 02:15:00,40.64308,-73.975952,40.622693,-73.948743,3.75,,,Credit Card
583,2023-01-22 02:05:00,2023-01-22 02:15:00,40.64308,-73.975952,40.622693,-73.948743,3.75,15.81$,3.0,Credit Card
584,,2031-02-23 08:30:00,40.838681,-73.888364,40.810114,-73.8629,4.22,2678.01¥,4.0,Cash
585,2023-01-22 07:43:00,2023-01-22 08:17:00,32.725783574907496,-77.15862257271303,36.40989324439001,-115.8173344900462,1.65,1896.47¥,5.0,Credit Card
586,2023-02-21 01:26:00,2023-02-21 02:10:00,40.732564,-73.706224,40.750163,-73.735448,3.76,10.41£,3.0,Unknown
587,2023-01-01 23:59:00,2023-01-02 00:31:00,40.69553,-74.001017,40.68338,-73.973092,3.36,15.99€,3.0,Cash
588,2023-02-12 10:35:00,2023-02-12 11:01:00,40.685365,-73.767706,40.707746,-73.756548,2.76,12.55€,4.0,Credit Card
589,2023-01-15 10:47:00,2023-01-15 10:54:00,40.889766,-73.714637,40.894497,-73.715118,0.52,6.66$,1.0,Credit Card
590,2023-01-16 10:13:00,2023-01-16 10:58:00,40.729891,-73.801146,40.748175,-73.794901,2.13,8.91$,4.0,Credit Card
591,2023-01-11 04:50:00,2023-01-11 05:30:00,40.865201,-74.019007,40.895163,-74.042348,4.19,15.56€,3.0,Credit Card
592,2023-01-09 13:47:00,2023-01-09 14:44:00,40.794449,-73.843505,40.802883,-73.864053,2.45,9.82£,4.0,Credit Card
593,2023-02-16 07:30:00,2023-02-16 08:14:00,40.857528,-74.004774,40.847981,-73.996439,,0,2.0,Credit Card
594,2023-01-09 16:05:00,2023-01-09 16:27:00,40.855735,-73.746567,40.844336,-73.77363,3.24,11.31£,1.0,Credit Card
595,2023-01-15 18:28:00,2023-01-15 19:25:00,40.886894,-73.814511,40.915255,-73.802373,3.4,17.62$,, CREDIT CARD 
596,2023-01-24 01:05:00,2023-01-24 01:43:00,40.809383,-73.72028,40.822257,-73.695094,3.12,14.51$,3.0,Credit Card
597,2023-01-24 01:05:00,2023-01-24 01:43:00,40.809383,-73.72028,40.822257,-73.695094,3.12,14.51$,3.0,Credit Card
598,2023-01-02 16:13:00,2023-01-02 17:02:00,40.841619,-73.99894,40.841769,-73.986403,1.38,6.66£,,Cash
599,2023-01-05 20:35:00,2023-01-05 21:13:00,40.819938,-73.89121,40.802783,-73.887572,1.93,9.19$,1.0,Credit Card
600,2023-02-12 16:05:00,2023-02-12 16:32:00,40.781568,-73.859753,40.780962,-73.842101,1.95,10.41$,3.0,Credit Card
601,2023-01-16 11:32:00,2023-01-16 11:46:00,40.815206,-74.012082,40.830935,-73.997174,2.39,10.64€,5.0,Credit Card
602,2023-01-07 15:57:00,2023-01-07 16:27:00,47.872414369280435,-85.4943933326191,43.74827883674362,-71.33266279795515,3.2,11.0£,1.0,Credit Card
603,2023-02-25 21:40:00,2023-02-25 21:56:00,40.612272,-73.851748,40.622641,-73.869926,2.31,1483.99¥,5.0,Credit Card
604,2023-01-21 10:07:00,2023-01-21 10:58:00,40.754833,-73.928185,40.726311,-73.957715,4.53,18.1$,1.0,Cash
605,2023-02-09 06:58:00,2023-02-09 07:22:00,40.837795,-73.905479,40.835706,-73.908041,0.36,4.35£,,Cash
606,,2028-02-23 14:55:00,40.672889,-73.77132,40.692549,-73.786857,2.76,9.79£,4.0,Credit Card
607,2023-01-01 10:19:00,2023-01-01 10:59:00,40.739544,-73.925255,40.740175,-73.941628,1.81,9.99£,3.0,Cash
608,2023-03-01 03:51:00,2023-03-01 04:11:00,40.730496,-73.709578,40.721142,-73.709177,1.03,5.4£,1.0,Cash
609,2023-02-18 14:25:00,2023-02-18 14:48:00,40.720836,-73.728635,40.742502,-73.736112,2.53,10.51$,1.0,Credit Card
